x,y
14.748077,101.625214
14.747943,101.624891
14.747714,101.624581
14.747593,101.624361
14.747279,101.623567
14.747220,101.623481
14.747108,101.623401
14.746731,101.623055
14.746480,101.622822
14.746094,101.622602
14.745758,101.622264
14.745445,101.621937
14.745361,101.621804
14.745271,101.621570
14.745202,101.621426
14.745087,101.621286
14.744895,101.621144
14.744835,101.621083
14.744782,101.620961
14.744664,101.620591
14.744574,101.620476
14.743985,101.619725
14.743878,101.619561
14.743825,101.619446
14.743788,101.619185
14.743811,101.619005
14.743897,101.618660
14.743930,101.618487
14.743908,101.618305
14.743819,101.618135
14.762782,101.637579
14.762631,101.637536
14.762048,101.637163
14.761858,101.637076
14.761792,101.637063
14.761740,101.637053
14.761530,101.637056
14.761193,101.637021
14.760827,101.636934
14.760639,101.636894
14.760449,101.636894
14.760285,101.636934
14.760186,101.637002
14.762782,101.637579
14.762893,101.637755
14.762994,101.638146
14.763059,101.638659
14.763151,101.638998
14.763346,101.639411
14.763601,101.639934
14.763637,101.640121
14.763644,101.640435
14.763608,101.640599
14.763411,101.640983
14.763312,101.641227
14.763295,101.641408
14.763314,101.641481
14.763377,101.641550
14.764388,101.642030
14.854906,101.623061
14.854981,101.623038
14.855426,101.622932
14.856025,101.622743
14.856191,101.622691
14.856647,101.622531
14.857263,101.622335
14.856329,101.619711
14.855310,101.619866
14.855229,101.619876
14.855160,101.619882
14.855092,101.619887
14.854305,101.619897
14.853946,101.619902
14.853929,101.619905
14.853915,101.619912
14.845227,101.704970
14.845482,101.704918
14.845882,101.704811
14.846297,101.704709
14.800839,101.694570
14.800806,101.694612
14.800795,101.694808
14.800763,101.695123
14.803037,101.699988
14.803104,101.699990
14.803171,101.699983
14.803234,101.699963
14.803288,101.699942
14.803373,101.699910
14.803826,101.699901
14.803987,101.699825
14.805015,101.699838
14.863927,101.634893
14.863017,101.635241
14.866494,101.638880
14.866571,101.638885
14.866639,101.638885
14.867330,101.638610
14.865191,101.636547
14.866347,101.638792
14.866402,101.638849
14.866494,101.638880
14.852562,101.653894
14.852474,101.653917
14.852422,101.653930
14.851852,101.654066
14.851633,101.654119
14.857342,101.653227
14.857359,101.653623
14.857389,101.654046
14.855955,101.652252
14.855861,101.653030
14.855844,101.653156
14.855847,101.653274
14.865554,101.632007
14.865315,101.631491
14.865315,101.631491
14.865504,101.631384
14.865548,101.631368
14.865602,101.631361
14.865772,101.631370
14.865826,101.631368
14.865865,101.631356
14.865900,101.631320
14.865919,101.631264
14.865953,101.630995
14.865959,101.630948
14.865974,101.630910
14.865999,101.630885
14.866180,101.630774
14.863451,101.636060
14.863701,101.636011
14.864356,101.635794
14.855227,101.626425
14.855225,101.626366
14.855220,101.626312
14.855194,101.626189
14.855174,101.626136
14.855145,101.626080
14.855108,101.626019
14.854703,101.625405
14.862051,101.625547
14.861951,101.625260
14.861786,101.624435
14.861779,101.624405
14.861768,101.624371
14.856249,101.615844
14.856259,101.615839
14.856267,101.615826
14.856354,101.615397
14.856524,101.615327
14.856556,101.615319
14.856588,101.615313
14.856631,101.615307
14.856728,101.615301
14.856917,101.615328
14.857042,101.615725
14.859639,101.625288
14.859787,101.625639
14.873733,101.650959
14.874174,101.651815
14.879797,101.651003
14.879786,101.651015
14.879770,101.651020
14.879265,101.651150
14.876382,101.651724
14.879583,101.650592
14.879626,101.650588
14.879661,101.650597
14.881489,101.647220
14.881148,101.646577
14.881106,101.646538
14.881063,101.646521
14.871844,101.648788
14.871999,101.649082
14.872017,101.649095
14.872041,101.649099
14.873205,101.644383
14.873576,101.645147
14.873958,101.645948
14.874278,101.646663
14.874631,101.647395
14.874775,101.647725
14.876881,101.646682
14.876880,101.646673
14.876772,101.646378
14.876390,101.645609
14.822648,101.620358
14.824103,101.620551
14.824149,101.620556
14.824204,101.620558
14.824649,101.620565
14.825045,101.620581
14.825058,101.620583
14.825068,101.620591
14.828621,101.626459
14.828568,101.626449
14.828523,101.626440
14.828199,101.626347
14.828199,101.626347
14.828338,101.625099
14.828469,101.623921
14.828581,101.622714
14.826645,101.622078
14.826632,101.622045
14.826631,101.622005
14.826722,101.620445
14.826811,101.618940
14.826820,101.618907
14.826841,101.618875
14.834567,101.621631
14.834263,101.621649
14.826704,101.622097
14.826671,101.622094
14.826645,101.622078
14.831742,101.617272
14.831708,101.617311
14.831696,101.617377
14.831650,101.617996
14.836955,101.619504
14.836923,101.619472
14.836901,101.619424
14.836617,101.618066
14.836550,101.617962
14.836486,101.617924
14.836397,101.617916
14.836211,101.617932
14.837290,101.622097
14.837249,101.621883
14.837159,101.621889
14.837098,101.621620
14.839139,101.621495
14.839125,101.621477
14.839115,101.621447
14.838802,101.619898
14.840120,101.619018
14.840250,101.619594
14.840501,101.620939
14.840501,101.620992
14.840490,101.621044
14.845010,101.619006
14.845180,101.618777
14.850593,101.615905
14.850980,101.615983
14.851620,101.616125
14.888841,101.693758
14.888866,101.693758
14.888895,101.693756
14.889202,101.693697
14.889228,101.693698
14.889245,101.693707
14.889258,101.693730
14.889285,101.693823
14.889303,101.693837
14.889330,101.693838
14.889387,101.693829
14.889626,101.693762
14.889791,101.693730
14.889959,101.693696
14.889987,101.693676
14.888871,101.692774
14.888801,101.692244
14.888437,101.693067
14.888576,101.692994
14.888648,101.692961
14.888739,101.692899
14.888871,101.692774
14.888905,101.691309
14.888857,101.691874
14.888846,101.691919
14.888828,101.691947
14.888454,101.690204
14.888461,101.690218
14.888463,101.690236
14.888436,101.690453
14.888436,101.690453
14.888652,101.690461
14.888940,101.690516
14.888957,101.690683
14.888957,101.690683
14.889186,101.690547
14.889045,101.689901
14.889038,101.689880
14.889043,101.689587
14.889042,101.689480
14.889043,101.689587
14.888857,101.689573
14.888844,101.689567
14.888834,101.689557
14.888600,101.688237
14.888724,101.688156
14.888846,101.688018
14.889031,101.687700
14.889124,101.687608
14.885793,101.682697
14.885791,101.682717
14.885793,101.682737
14.885806,101.683029
14.885805,101.683097
14.885806,101.683183
14.885738,101.684343
14.885739,101.684399
14.885745,101.684449
14.885745,101.684449
14.885755,101.684486
14.885772,101.684520
14.885976,101.684751
14.886187,101.684970
14.887650,101.684320
14.887563,101.684048
14.887532,101.683986
14.887503,101.683950
14.887287,101.683739
14.887261,101.683693
14.887242,101.683649
14.887062,101.683155
14.887026,101.683065
14.886993,101.682981
14.886906,101.682810
14.886859,101.682712
14.886829,101.682629
14.886782,101.682444
14.886772,101.682410
14.886754,101.682371
14.886629,101.682146
14.886620,101.682133
14.886598,101.682099
14.857745,101.689821
14.857775,101.689763
14.857822,101.689719
14.857886,101.689682
14.857957,101.689657
14.860198,101.689108
14.872388,101.672885
14.872381,101.672890
14.872372,101.672896
14.871691,101.673278
14.867907,101.679660
14.867924,101.679659
14.867947,101.679663
14.869746,101.679925
14.865245,101.679740
14.865256,101.679739
14.865270,101.679740
14.865782,101.679868
14.866602,101.680060
14.866665,101.680075
14.866727,101.680095
14.867052,101.680206
14.867066,101.680210
14.867082,101.680212
14.867095,101.680212
14.867109,101.680209
14.867198,101.680167
14.867315,101.680098
14.867416,101.680030
14.867500,101.679973
14.867593,101.679904
14.867874,101.679673
14.867890,101.679665
14.867907,101.679660
14.857601,101.677797
14.857772,101.677818
14.857821,101.677832
14.857859,101.677853
14.857899,101.677894
14.858026,101.678010
14.858305,101.678266
14.858377,101.678302
14.858458,101.678325
14.858550,101.678335
14.858659,101.678339
14.858852,101.678319
14.860206,101.678112
14.861179,101.677971
14.861263,101.677959
14.861347,101.677954
14.862488,101.677916
14.863031,101.677911
14.863064,101.677920
14.863130,101.677947
14.860209,101.677016
14.859981,101.677075
14.859016,101.677258
14.859010,101.677258
14.859005,101.677257
14.859159,101.675612
14.859163,101.675614
14.859168,101.675613
14.859710,101.675430
14.857768,101.676918
14.857715,101.676719
14.857556,101.676117
14.857471,101.675795
14.857663,101.675761
14.857663,101.675754
14.857663,101.675747
14.857323,101.674450
14.857323,101.674450
14.857518,101.674404
14.858332,101.674193
14.857808,101.673151
14.857809,101.673148
14.857809,101.673145
14.857681,101.672498
14.857678,101.672491
14.857673,101.672486
14.857502,101.673216
14.857803,101.673155
14.857806,101.673153
14.857808,101.673151
14.866344,101.663310
14.866647,101.663768
14.856672,101.663844
14.856680,101.663842
14.856687,101.663838
14.856801,101.663650
14.856813,101.663626
14.856820,101.663598
14.856825,101.663573
14.856913,101.663031
14.856923,101.663013
14.856939,101.662998
14.853919,101.663064
14.854126,101.663031
14.854146,101.663027
14.854162,101.663022
14.854173,101.663015
14.854182,101.663005
14.854246,101.662895
14.854247,101.662894
14.854248,101.662893
14.854250,101.662892
14.854252,101.662893
14.854725,101.663134
14.854955,101.663245
14.855425,101.663448
14.855522,101.663485
14.855624,101.663521
14.855969,101.663624
14.856654,101.663843
14.856662,101.663844
14.856672,101.663844
14.862051,101.625547
14.861892,101.625690
14.861833,101.625732
14.861774,101.625768
14.861594,101.625888
14.865790,101.624526
14.865724,101.624085
14.865722,101.623972
14.865725,101.623883
14.865738,101.623589
14.865748,101.623432
14.865744,101.623288
14.865727,101.623134
14.865605,101.622535
14.876644,101.640287
14.876613,101.640255
14.876598,101.640216
14.876570,101.639709
14.876588,101.638680
14.876610,101.638596
14.876646,101.638524
14.880685,101.640953
14.880634,101.640974
14.880577,101.640973
14.877553,101.640455
14.876724,101.640328
14.876683,101.640314
14.876644,101.640287
14.875938,101.639660
14.876183,101.639658
14.875934,101.639086
14.875938,101.639660
14.864688,101.631478
14.864684,101.631491
14.864679,101.631501
14.864250,101.631890
14.864132,101.631990
14.864114,101.632015
14.864100,101.632040
14.864356,101.630102
14.864356,101.630116
14.864358,101.630133
14.864484,101.630729
14.864686,101.631450
14.864688,101.631463
14.864688,101.631478
14.865061,101.629591
14.864642,101.629771
14.864619,101.629786
14.864596,101.629806
14.864368,101.630078
14.864360,101.630090
14.864356,101.630102
14.863766,101.630227
14.863348,101.630427
14.855741,101.615851
14.855838,101.615811
14.855858,101.615806
14.855877,101.615806
14.855900,101.615810
14.856222,101.615848
14.856236,101.615848
14.856249,101.615844
14.876663,101.719859
14.876334,101.719742
14.876183,101.720535
14.876533,101.720597
14.866824,101.718908
14.866832,101.718910
14.866841,101.718914
14.866849,101.718926
14.866858,101.718960
14.866934,101.719342
14.844984,101.682113
14.845607,101.682440
14.855631,101.673836
14.856031,101.673743
14.856458,101.673852
14.856076,101.673951
14.856031,101.673743
14.855838,101.672974
14.855602,101.671943
14.852310,101.674403
14.852155,101.672837
14.862757,101.661212
14.862747,101.661221
14.862735,101.661227
14.862517,101.661298
14.862479,101.661310
14.862436,101.661326
14.862257,101.661398
14.882710,101.612995
14.882680,101.613024
14.882675,101.613045
14.882678,101.613077
14.882691,101.613107
14.882815,101.613260
14.882830,101.613298
14.882832,101.613337
14.882793,101.613533
14.882710,101.614346
14.882470,101.615902
14.882414,101.616320
14.882367,101.616981
14.882337,101.617122
14.882274,101.617257
14.874362,101.615648
14.874340,101.615703
14.874327,101.615769
14.874392,101.617905
14.879899,101.677120
14.879339,101.677026
14.879338,101.677026
14.879337,101.677025
14.879328,101.676683
14.879329,101.676682
14.879331,101.676681
14.879937,101.676553
14.879941,101.676552
14.879943,101.676550
14.879337,101.677025
14.879335,101.677024
14.879335,101.677023
14.879326,101.676687
14.879327,101.676685
14.879328,101.676683
14.883452,101.671151
14.882578,101.671591
14.882559,101.671598
14.882291,101.671714
14.887296,101.664911
14.887422,101.664867
14.887438,101.664862
14.887459,101.664858
14.887477,101.664856
14.888605,101.664886
14.888615,101.664888
14.888625,101.664892
14.883371,101.664850
14.883368,101.664335
14.882303,101.665009
14.882905,101.664948
14.883064,101.664867
14.883098,101.664855
14.883131,101.664849
14.883171,101.664847
14.883371,101.664850
14.880597,101.661816
14.880370,101.661828
14.880331,101.661589
14.875930,101.650342
14.875932,101.650323
14.875931,101.650303
14.875829,101.649972
14.875484,101.649198
14.895156,101.720608
14.894934,101.720613
14.890726,101.731973
14.890123,101.732161
14.891821,101.726379
14.891672,101.726777
14.873383,101.709451
14.873848,101.707976
14.873958,101.707710
14.874106,101.707441
14.874308,101.707131
14.874455,101.706880
14.874512,101.706818
14.874591,101.706803
14.874740,101.706812
14.874778,101.706805
14.874806,101.706785
14.865900,101.694393
14.866665,101.694445
14.893655,101.721242
14.893405,101.721276
14.859523,101.762804
14.859516,101.763166
14.859301,101.763712
14.893126,101.740696
14.892092,101.740885
14.892071,101.740894
14.892053,101.740907
14.890643,101.771000
14.891311,101.768992
14.891347,101.768883
14.891593,101.768119
14.891692,101.767810
14.892612,101.764953
14.891751,101.770941
14.892870,101.770926
14.893352,101.770882
14.886070,101.752878
14.885612,101.752726
14.885490,101.752680
14.885430,101.752640
14.868668,101.762851
14.867841,101.762691
14.867643,101.762664
14.867600,101.762648
14.868773,101.764514
14.868825,101.764204
14.868834,101.763958
14.868819,101.763566
14.868766,101.763195
14.868668,101.762851
14.868650,101.762688
14.868685,101.762439
14.868713,101.761774
14.869593,101.794904
14.870396,101.795480
14.870811,101.795926
14.871071,101.796167
14.871257,101.796296
14.871594,101.796489
14.871796,101.796570
14.871931,101.796607
14.872127,101.796705
14.876919,101.792056
14.877032,101.792046
14.877098,101.792017
14.877332,101.791933
14.877389,101.791920
14.876756,101.791249
14.876762,101.791293
14.876878,101.791897
14.876901,101.792005
14.876919,101.792056
14.876978,101.792689
14.876958,101.792791
14.876854,101.792976
14.876665,101.793255
14.876403,101.793587
14.879572,101.780694
14.879732,101.780022
14.879995,101.778895
14.881797,101.784213
14.881878,101.784249
14.882003,101.784281
14.882274,101.784300
14.882875,101.784340
14.883064,101.784363
14.883597,101.784461
14.883396,101.789802
14.883488,101.789807
14.883571,101.789793
14.885009,101.789466
14.884464,101.792840
14.884379,101.792508
14.883740,101.792586
14.883736,101.791994
14.883700,101.791608
14.883710,101.791525
14.883806,101.791391
14.883915,101.791297
14.884050,101.791283
14.884164,101.791331
14.884520,101.791549
14.884921,101.791755
14.885128,101.791889
14.885180,101.791927
14.885292,101.791954
14.885556,101.791946
14.885714,101.791889
14.885849,101.791833
14.886095,101.791744
14.886357,101.791734
14.886432,101.791742
14.886471,101.791811
14.886448,101.791954
14.886265,101.792645
14.886238,101.792680
14.893323,101.720415
14.893628,101.720294
14.875332,101.703509
14.875348,101.703461
14.875360,101.703420
14.875511,101.702699
14.875558,101.702471
14.875611,101.702181
14.875621,101.702098
14.874806,101.706785
14.874815,101.706749
14.874804,101.706700
14.874635,101.706236
14.874306,101.705272
14.874277,101.705107
14.874270,101.704993
14.874268,101.704838
14.874348,101.703962
14.874383,101.703841
14.874415,101.703732
14.874463,101.703646
14.874520,101.703602
14.874565,101.703593
14.874600,101.703587
14.874681,101.703581
14.875276,101.703513
14.875332,101.703509
14.965802,102.014707
14.966761,102.013237
14.967449,102.012215
14.966208,102.009273
14.964950,102.006353
14.963692,102.003432
14.962463,102.000533
14.961172,101.997518
14.959900,101.994540
14.958597,101.991507
14.957334,101.988530
14.956054,101.985562
14.954779,101.982574
14.953504,101.979596
14.952250,101.976663
14.951003,101.973772
14.949729,101.970791
14.948460,101.967808
14.947178,101.964832
14.945916,101.961907
14.944675,101.958960
14.943404,101.955990
14.942199,101.953091
14.941096,101.950534
14.939842,101.947607
14.938569,101.944628
14.937311,101.941691
14.936115,101.938883
14.934896,101.936031
14.933658,101.933143
14.932412,101.930251
14.931202,101.927415
14.929941,101.924460
14.928705,101.921571
14.927461,101.918679
14.926207,101.915753
14.924967,101.912843
14.923733,101.909960
14.922497,101.907063
14.921219,101.904081
14.919921,101.901075
14.918793,101.898433
14.917699,101.895875
14.916606,101.893328
14.915513,101.890765
14.914621,101.887719
14.913697,101.884556
14.912788,101.881445
14.911856,101.878317
14.910980,101.875294
14.910069,101.872196
14.909131,101.869024
14.908209,101.865877
14.907379,101.863030
14.906487,101.859948
14.905586,101.856934
14.904695,101.853818
14.903815,101.850785
14.902906,101.847674
14.902008,101.844622
14.901085,101.841454
14.900156,101.838336
14.899244,101.835204
14.898343,101.832094
14.897459,101.829118
14.896581,101.826086
14.895665,101.822983
14.894208,101.819921
14.892884,101.817140
14.891425,101.814091
14.890046,101.811181
14.888602,101.808154
14.887209,101.805243
14.885875,101.802447
14.884604,101.799780
14.883209,101.796859
14.881800,101.793907
14.880441,101.791062
14.879061,101.788182
14.877682,101.785250
14.876417,101.782585
14.875986,101.781676
14.873459,101.782929
14.872832,101.782801
14.871343,101.770890
14.871628,101.772838
14.870031,101.772910
14.870047,101.770654
14.871343,101.770890
14.872985,101.782614
14.873458,101.782697
14.875881,101.781469
14.875433,101.780558
14.874819,101.779290
14.873492,101.776498
14.872741,101.774928
14.872035,101.773449
14.871334,101.771974
14.806712,101.730774
14.807339,101.731108
14.807755,101.731295
14.807889,101.731385
14.807975,101.731588
14.808070,101.731722
14.808211,101.731783
14.808349,101.731811
14.808534,101.731795
14.808773,101.731779
14.808946,101.731763
14.809005,101.731734
14.809072,101.731649
14.781537,101.726034
14.781753,101.726081
14.782001,101.726197
14.782195,101.726352
14.782398,101.726464
14.782592,101.726594
14.782746,101.726674
14.782931,101.726739
14.783071,101.726786
14.783166,101.726767
14.783229,101.726697
14.783261,101.726599
14.783270,101.726487
14.783283,101.726324
14.783297,101.726174
14.886038,101.686444
14.886005,101.686495
14.885966,101.686583
14.885919,101.686690
14.885857,101.686838
14.885815,101.686932
14.885818,101.687069
14.885818,101.687197
14.885852,101.687337
14.885932,101.687442
14.886007,101.687525
14.886043,101.687731
14.886085,101.687871
14.886134,101.688045
14.886211,101.688253
14.880079,101.656611
14.880060,101.656821
14.880032,101.657191
14.880032,101.657494
14.880065,101.657674
14.880099,101.657803
14.889019,101.686592
14.889355,101.687428
14.889309,101.686877
14.889432,101.687166
14.889432,101.687166
14.889485,101.687235
14.889550,101.687270
14.889612,101.687263
14.889698,101.687241
14.891417,101.686513
14.889021,101.686963
14.889166,101.687343
14.889166,101.687343
14.889144,101.687516
14.889124,101.687608
14.889146,101.687667
14.889230,101.687797
14.889356,101.688107
14.889469,101.688582
14.889512,101.688761
14.889574,101.689314
14.889587,101.689373
14.889667,101.689753
14.889688,101.689880
14.889704,101.690107
14.889797,101.690633
14.889827,101.690967
14.869341,101.599228
14.881967,101.611511
14.882261,101.611812
14.882513,101.612089
14.882741,101.612354
14.882963,101.612629
14.883164,101.612894
14.883544,101.613429
14.883889,101.613996
14.884216,101.614580
14.884479,101.615125
14.884730,101.615700
14.884950,101.616257
14.885422,101.617597
14.891684,101.758187
14.892239,101.758123
14.892306,101.758043
14.892654,101.755792
14.892638,101.755344
14.892223,101.751986
14.885658,101.745296
14.885335,101.745054
14.884530,101.744384
14.884430,101.744306
14.894198,101.767587
14.893781,101.767973
14.893446,101.768368
14.893238,101.768570
14.893153,101.768619
14.893043,101.768656
14.892986,101.768670
14.892932,101.768675
14.890187,101.733091
14.890323,101.734088
14.889687,101.734180
14.889551,101.733183
14.890187,101.733091
14.865550,101.561486
14.865940,101.561370
14.866477,101.560892
14.867031,101.560519
14.867630,101.560340
14.868377,101.560120
14.868978,101.560093
14.869593,101.560549
14.870464,101.561238
14.870625,101.561431
14.870734,101.561914
14.870791,101.562504
14.870998,101.562998
14.871594,101.563797
14.872102,101.564596
14.872372,101.564891
14.872387,101.565245
14.872688,101.565535
14.873072,101.566002
14.873347,101.566211
14.873528,101.566849
14.873964,101.567713
14.873979,101.568083
14.873907,101.568453
14.873767,101.569065
14.873570,101.569473
14.873362,101.569628
14.873118,101.569644
14.872896,101.569473
14.872745,101.569065
14.872756,101.568775
14.872864,101.568587
14.873072,101.568416
14.873186,101.568201
14.873160,101.568003
14.873025,101.567890
14.872424,101.567745
14.872035,101.567541
14.871833,101.566919
14.871490,101.566544
14.871174,101.566361
14.870594,101.566522
14.870008,101.567327
14.869650,101.567901
14.869430,101.568228
14.869466,101.568459
14.869214,101.568858
14.869160,101.569301
14.869230,101.569679
14.869271,101.570167
14.869352,101.570688
14.869290,101.571372
14.869150,101.571820
14.869004,101.572276
14.869108,101.572490
14.869546,101.572823
14.869704,101.573069
14.869634,101.573303
14.869406,101.573501
14.868768,101.573660
14.868260,101.573853
14.867825,101.574453
14.867599,101.575078
14.867477,101.575258
14.867345,101.575274
14.867213,101.575127
14.866829,101.574612
14.866448,101.574781
14.866168,101.575371
14.865779,101.576248
14.865774,101.576596
14.865958,101.576857
14.866272,101.577109
14.866414,101.577361
14.866313,101.577763
14.866163,101.578056
14.865953,101.578147
14.865575,101.578066
14.865204,101.577865
14.865175,101.577524
14.865046,101.577074
14.864675,101.576819
14.864411,101.576975
14.864112,101.577291
14.863895,101.577804
14.863449,101.578388
14.863241,101.579070
14.863091,101.579306
14.862508,101.579686
14.862186,101.580167
14.862036,101.580577
14.861543,101.581052
14.861185,101.581390
14.860859,101.581880
14.860568,101.582339
14.860206,101.583012
14.860143,101.583632
14.860200,101.584010
14.860180,101.584463
14.860330,101.584847
14.860408,101.585834
14.860535,101.586438
14.860501,101.587052
14.860517,101.587773
14.860519,101.588369
14.860431,101.588854
14.860400,101.589176
14.860219,101.590013
14.859368,101.590523
14.859135,101.590796
14.859182,101.591306
14.859187,101.591665
14.859073,101.591992
14.858876,101.592084
14.858663,101.592035
14.858165,101.591611
14.858046,101.591048
14.857647,101.590571
14.857362,101.590506
14.857082,101.590887
14.856936,101.591413
14.856791,101.592180
14.856610,101.592631
14.856423,101.592883
14.856091,101.593071
14.855557,101.593049
14.855080,101.593167
14.854852,101.593419
14.854686,101.593773
14.854282,101.593784
14.853986,101.593419
14.853893,101.593162
14.853737,101.592615
14.853701,101.592180
14.853571,101.591885
14.853343,101.591815
14.853084,101.591949
14.852742,101.592389
14.852363,101.592615
14.851767,101.592674
14.851290,101.592695
14.851165,101.592899
14.851430,101.593757
14.851471,101.594337
14.851300,101.595077
14.851129,101.595383
14.850875,101.595699
14.850460,101.596005
14.850144,101.596418
14.850227,101.596622
14.850450,101.596783
14.850916,101.596869
14.851243,101.596676
14.851528,101.596295
14.851798,101.596182
14.852114,101.596289
14.852213,101.596520
14.852285,101.597046
14.852249,101.597604
14.852166,101.597990
14.852130,101.598467
14.851948,101.598703
14.851736,101.598730
14.851482,101.598596
14.851191,101.598430
14.850813,101.598489
14.850408,101.598328
14.849916,101.598183
14.849599,101.598371
14.849309,101.598692
14.849164,101.599122
14.849029,101.599309
14.848858,101.599417
14.848407,101.599513
14.848205,101.599921
14.848282,101.600125
14.848360,101.600490
14.848464,101.600972
14.848936,101.601123
14.849501,101.601069
14.849646,101.601638
14.849656,101.601884
14.849511,101.602110
14.849252,101.602297
14.848754,101.602415
14.848583,101.602582
14.848682,101.602812
14.848920,101.603150
14.849190,101.603317
14.848816,101.603601
14.848469,101.603875
14.848215,101.603982
14.847935,101.603767
14.847935,101.603285
14.847966,101.602823
14.847950,101.602281
14.847562,101.602330
14.847297,101.602614
14.847245,101.603102
14.847292,101.603612
14.847250,101.603977
14.847105,101.604266
14.847193,101.604593
14.847053,101.604963
14.847271,101.605146
14.848132,101.605082
14.848583,101.605264
14.848977,101.605908
14.849293,101.605935
14.849962,101.605827
14.850585,101.606058
14.850792,101.606219
14.850823,101.606766
14.850854,101.607313
14.850611,101.607871
14.850206,101.609057
14.850113,101.609550
14.850356,101.610081
14.850465,101.610720
14.850694,101.611433
14.850901,101.611782
14.850932,101.612093
14.850756,101.612211
14.850051,101.612517
14.849682,101.612881
14.849625,101.613241
14.849854,101.613708
14.850180,101.613906
14.850367,101.614367
14.850294,101.615092
14.850180,101.615859
14.850201,101.616449
14.850201,101.616974
14.850299,101.617312
14.850460,101.617629
14.850828,101.617801
14.851082,101.617956
14.851238,101.618235
14.851259,101.618503
14.850927,101.618922
14.850688,101.618954
14.850346,101.619000
14.850079,101.619222
14.849918,101.619504
14.849854,101.619748
14.849967,101.619917
14.850149,101.619957
14.850286,101.619968
14.850662,101.620083
14.851176,101.620306
14.851443,101.620472
14.851603,101.620856
14.851780,101.621475
14.851922,101.621773
14.852088,101.622017
14.852441,101.622215
14.852716,101.622473
14.852830,101.622666
14.852838,101.622862
14.852739,101.623245
14.852674,101.623465
14.852573,101.623768
14.852534,101.624144
14.852602,101.624683
14.852661,101.624887
14.852993,101.625418
14.853066,101.625517
14.852991,101.625834
14.852952,101.626051
14.853281,101.626764
14.853538,101.627239
14.853706,101.627698
14.853916,101.628084
14.854004,101.628586
14.854175,101.628961
14.854181,101.629653
14.854378,101.630348
14.854409,101.630882
14.854528,101.631665
14.854567,101.632521
14.854704,101.632797
14.854932,101.632976
14.855293,101.633143
14.855301,101.633387
14.855192,101.633677
14.855241,101.633921
14.855272,101.634157
14.855355,101.634328
14.855547,101.634599
14.855816,101.634849
14.855954,101.634951
14.856094,101.635222
14.855863,101.635503
14.855622,101.635758
14.855109,101.636015
14.854974,101.636222
14.854945,101.636493
14.855194,101.636630
14.855630,101.636643
14.855894,101.636528
14.856104,101.636254
14.856203,101.636120
14.856490,101.636206
14.856690,101.636474
14.856789,101.636764
14.857118,101.637035
14.857292,101.637158
14.857494,101.637660
14.857470,101.638094
14.857458,101.638338
14.857577,101.638923
14.857699,101.639199
14.857966,101.639484
14.858238,101.639618
14.858578,101.639642
14.858785,101.639634
14.858982,101.639765
14.859075,101.640074
14.859345,101.640256
14.859679,101.640192
14.860086,101.640063
14.860672,101.640039
14.861066,101.640248
14.861305,101.640530
14.861341,101.640744
14.861256,101.640988
14.861061,101.641026
14.860683,101.641031
14.860359,101.641136
14.860208,101.641321
14.860123,101.641557
14.860162,101.641763
14.860224,101.642104
14.860517,101.642311
14.860880,101.642329
14.861292,101.642506
14.861388,101.642471
14.861611,101.642292
14.861792,101.641989
14.861948,101.641836
14.862173,101.641847
14.862438,101.641906
14.862362,101.642228
14.862313,101.642439
14.862386,101.642528
14.862490,101.642633
14.862674,101.642635
14.863057,101.642455
14.863231,101.642185
14.863368,101.641863
14.863596,101.641785
14.864029,101.641798
14.864444,101.641997
14.864577,101.642117
14.864693,101.642555
14.864698,101.642807
14.864621,101.643027
14.864405,101.643118
14.864144,101.643169
14.863985,101.643247
14.863799,101.643496
14.863542,101.643670
14.863205,101.643743
14.862803,101.643547
14.862580,101.643612
14.862443,101.643721
14.862256,101.643842
14.862236,101.644043
14.862497,101.644647
14.862910,101.645183
14.863327,101.645545
14.863464,101.645991
14.863480,101.646235
14.863529,101.646530
14.863594,101.646795
14.863705,101.647136
14.863900,101.647267
14.864164,101.647173
14.864512,101.647037
14.864499,101.646734
14.864364,101.646457
14.864426,101.646280
14.864727,101.646240
14.864991,101.646224
14.865157,101.646358
14.865253,101.646645
14.865401,101.646916
14.865580,101.647096
14.865883,101.647259
14.866166,101.647391
14.866396,101.647399
14.866661,101.647053
14.866832,101.646828
14.867016,101.646659
14.867239,101.646734
14.867392,101.647042
14.867493,101.647418
14.867516,101.647761
14.867563,101.648026
14.867584,101.648490
14.867361,101.648751
14.867024,101.649022
14.866526,101.649756
14.866158,101.650545
14.866020,101.651202
14.865984,101.651532
14.865974,101.651902
14.866059,101.652138
14.866285,101.652321
14.866658,101.652570
14.866824,101.652707
14.866891,101.652997
14.866733,101.653501
14.866497,101.653994
14.866373,101.654281
14.865961,101.654440
14.865512,101.654483
14.865227,101.654429
14.864932,101.654563
14.864797,101.654708
14.864849,101.655233
14.864849,101.655571
14.864885,101.655612
14.865126,101.656154
14.865051,101.656481
14.864587,101.656615
14.864136,101.656829
14.863993,101.657041
14.863983,101.657288
14.864156,101.657535
14.864543,101.658079
14.864569,101.658361
14.864520,101.658543
14.864426,101.658806
14.864403,101.659031
14.864535,101.659131
14.864753,101.659131
14.865201,101.658887
14.865538,101.658651
14.865813,101.658318
14.866083,101.658106
14.866212,101.658106
14.866482,101.658275
14.866531,101.658463
14.866516,101.658852
14.866381,101.659380
